,tenure,age,cardmon,Spend_Amount,cardten,cars,carvalue,commute,creddebt,debtinc,employ,equipten,income,internet,lntollmon,lnwiremon,longmon,region,reside,townsize,region_2,region_3,region_4,region_5,townsize_2.0,townsize_3.0,townsize_4.0,townsize_5.0,gender_1,agecat_3,agecat_4,agecat_5,agecat_6,empcat_2,empcat_3,empcat_4,empcat_5,retire_1,inccat_2,inccat_3,inccat_4,inccat_5,marital_1,homeown_1,hometype_2,hometype_3,hometype_4,carown_0,carown_1,cartype_0,cartype_1,commute_2,commute_3,commute_4,commute_5,commute_6,commute_7,commute_8,commute_9,commute_10,commutecar_1,polview_2,polview_3,polview_4,polview_5,polview_6,polview_7,card_2,card_3,card_4,card_5,cardtype_2,cardtype_3,cardtype_4,cardtenurecat_2,cardtenurecat_3,cardtenurecat_4,cardtenurecat_5,active_1,ebill_1,ln_Spend_Amount
townsize_5.0,-0.005662023657682626,-0.03546928057712229,-0.014471288152163501,-0.0033891109285795022,-0.009108962780067632,-0.002461330131932215,0.009385826819250027,0.10267128082357578,-0.018017900738093343,0.013139742286187204,-0.01294941090998338,0.0001976861952341207,-0.0047679189201465105,0.003207944314404687,-0.025094195214917406,-0.0019216935343202375,-0.007437410248852245,0.3017813365349349,0.019481555134902,0.6815004622263373,-0.11959870982082917,-0.04398939780843357,0.020003569991399035,0.30217412739275906,-0.21632581074474375,-0.1977511136227192,-0.19105970857762156,1.0,0.01489936629063615,0.020546277573056528,-0.0069080297220866105,0.018058693315375785,-0.04127237583357794,0.030338915930283167,-0.017294451705480916,-0.007156934025981795,-0.005682784114469992,-0.02163368845469615,0.029708463186000737,-0.02075940217841822,0.002498244039272714,-0.005469148848784774,0.027859420655475062,0.024125170402339205,0.0009692013779350705,-0.0005841807178709658,-0.006339864002217113,0.0017578953508132465,0.0005112895413925748,0.024678653084221815,-0.023001469434926567,-0.025332019855243176,-0.048137010271102364,0.013036698552524314,0.015752871581281518,0.03238520722501095,0.01916082321093177,0.11719090532559656,0.12110113246441778,-0.051870850593152586,-0.019495791215495793,-0.012634814895272933,-0.014653810738291464,0.005943776042545443,0.0073849609782163355,0.0038148835755327346,0.000430802391900137,-0.027250501480520946,0.009180377212586747,0.02071982236372978,0.006919186486185482,-0.00019449754014021204,0.016074471634906315,-0.020641621802659264,0.002911768532204774,0.0025351153769134203,0.006318191234310968,-0.00858497528173372,0.021895049318832835,-0.0005289320075996297,0.0013625129263402228
gender_1,-0.009465907811892228,-0.010185912956126955,-0.022725688723300053,-0.06623297545093514,-0.01858613593898789,0.014402503733709066,-0.00735719728302906,-0.01041591071999073,-0.006573839062527256,0.004745840260109728,-0.011755734067414854,-0.003416378758433567,-0.0019485331920074584,-0.012860678571756462,-0.016017599435099717,-0.017939722351462194,-0.027644096229122176,-0.01280973557078698,0.031147548880326562,0.009576267799388135,0.005929299843847977,0.0008882253550154977,-0.01770787870080017,-0.00019525567224947503,-0.0007594850981504918,0.0012817796073246303,-0.008051196228145215,0.01489936629063615,1.0,0.030584498687087857,-0.007818304768507483,-0.0016901869972416944,-0.00765650812708851,0.009186757664591151,-0.0025155604083524257,-0.0034173403781818405,-0.011063743462642654,-0.021039891951677023,0.02170082578260856,-0.0016274935478229299,0.0031638915070847404,-0.014094727533457644,0.0038882706176081193,0.006350971910098897,-0.01087808350440233,0.0018506960617405358,0.009315756373005983,-0.002594245464586102,0.007910462961728974,-0.007012238514577555,0.012096537638483161,-0.004743901451542744,-0.01283769649546678,-0.0009442452574854493,0.0032118173387359317,-0.0006784290610958494,-0.05018045306257436,-0.009465733801846656,0.013667583900924379,0.01381712214636875,0.031083304410783552,-0.01664501467759055,-0.019951728000010292,0.004422340881826698,0.022229562080996836,0.00477065893917934,0.005200725540462091,0.038840042431487684,0.024988757169979343,-0.007974660029066603,0.03623162179656833,-0.011082207164390703,-0.014776349638246039,-0.006943222280507921,0.0068791085009343046,0.00950184545195282,0.008679174254020549,-0.013595399769751361,0.021339546044192484,0.02033532188797184,-0.06784697193133409
agecat_3,-0.27129652339183624,-0.4609944691530562,-0.15685055149012228,-0.02744065497710127,-0.21867875729761577,0.000423977567691325,-0.12670073180941974,0.01130539468313752,-0.09756006142078992,-0.0023099698748611304,-0.3318804472888971,-0.029798624039322156,-0.148717902527831,0.0885506991884853,-0.11673029551165773,-0.04545677823025873,-0.2173807305660813,0.0050503950897233295,0.18279988601929853,0.02972621010659357,0.00038320992024578894,-0.005392919178019703,-0.012601113666253069,0.01625706356619516,0.006192815009023228,1.3279553816696112e-05,0.00961570210584864,0.020546277573056528,0.030584498687087857,1.0,-0.2651966319722146,-0.26131840582334603,-0.2430201305231879,0.19091780910861736,-0.028921883016443824,-0.16792797410377208,-0.2526891297102799,-0.19403712726606817,0.1654750062091704,-0.04869087055068135,-0.11037968005582821,-0.10115444139308499,0.0033250714381406446,0.010561221500480035,0.003983741387610069,-0.008203979016981075,0.017903831746703763,-0.03235078579626499,0.03034574798813684,-0.01725068241346078,0.02020552039585848,0.0003673604191014868,0.009558077767185527,0.016605726667609455,-0.017397597116197105,-0.010390325025179682,-0.004969846724087665,0.023587143092067497,0.011363804572683604,-0.01614672882175482,-0.003743520607065714,-0.016234055544450475,0.0081852734127494,0.011506048795906375,0.02114517289602806,-0.021701119293281963,-0.017509017052081317,-0.005689412440332965,-0.006504458309740871,0.0176220827074243,-0.024860403951077234,-0.005612044898920964,-0.005416717501562765,0.011983800449245553,0.09427865898502906,0.2980511083278139,0.17074259933779243,-0.40267037364014396,0.12023328314195876,0.07418469274895809,-0.023804108901494314
agecat_4,-0.08817808596560535,-0.1671695773382537,-0.06844578945224257,0.0520459085895463,-0.10938945443963204,0.00612573608993805,0.07998644072962342,-0.01889227352533074,0.04016892421748036,-0.02539577236062093,-0.13790927015859272,0.025287575253812075,0.06406234461912692,0.05077013852782817,-0.034476715604964715,-0.022103410700389108,-0.12635798708679882,0.022683811055018193,0.02621726005455829,0.012405505962222405,-0.0037046272495787733,-0.014101367804188768,0.02700625853745553,0.008065502021449055,-0.00015001965084284304,0.0016053481849154748,0.022907660118163174,-0.0069080297220866105,-0.007818304768507483,-0.2651966319722146,1.0,-0.3187214174962768,-0.2964036162567027,0.16726614208965396,0.15362162122065814,0.059463379464097375,-0.19487022084330588,-0.23666066710566672,0.11427332626711716,0.11451642001010728,0.08045946587809592,-0.04518130174586374,0.009497668199025531,0.02759108099893508,-0.024493231173090595,0.037640374414021176,-0.008190906404339523,-0.10323188995865366,0.08150810791559147,-0.0074202591399548865,0.0031943857767628174,-0.019739142119209283,-0.004143984158923446,-0.012850763684848126,-0.0035337351482490594,0.0012278693000118861,0.010231951093932238,-0.0072022122930369276,-0.0073241942920626,-0.0118714064432106,0.013220717961295614,-0.001777276874665112,-8.199966613046047e-05,-0.011290964363608672,-0.0221747725819261,0.03352690420724881,0.0035137525404789465,-0.018035620963516057,-0.007933272690815667,0.015249608541415516,0.005633844679857861,0.02230197497689248,0.011574843183874752,6.003028122876099e-05,-0.038471374398591066,0.015534804053301007,0.07724949656051464,-0.004274827895587268,0.028500508936920996,0.05372715109359344,0.07788874761569056
agecat_5,0.21908795511176068,0.31318845639656456,0.11594915041315255,0.11881808188625005,0.1605486589985938,0.029110643456395066,0.2673768824336334,0.003511526268139463,0.18559270169131714,0.02534723021000303,0.21497677784721245,0.05191411031488812,0.3035024660567732,-0.06391871219606862,0.10132864317646467,0.060862592928814685,0.12558533023545468,-0.008139125205974629,-0.10819134599669414,-0.004422464772520954,-0.009167878054787568,0.02726654547561594,-0.02123117179986168,-0.0028474870983857523,0.010977952828936597,-0.01797847717754732,-0.01969017933371106,0.018058693315375785,-0.0016901869972416944,-0.26131840582334603,-0.3187214174962768,1.0,-0.29206902027546267,-0.07843622867382916,0.05299230254687101,0.1282605898092303,0.18778449660451751,-0.0837991776252625,-0.079638527884723,0.08844812203554928,0.1529030154486585,0.20117201848944502,0.019863038690740308,0.04916563351447887,-0.041559949722172626,0.0010467062199654394,-0.015121236530384163,-0.08058062062310475,0.07571123725434475,-0.0024409183862181298,0.009795332683269854,-0.018617365077277476,-0.020908070508883093,-0.03206250049184568,-0.00035040375035136454,0.0024303123604071815,0.011657709161044905,0.011942193887478305,0.006815002816498715,0.00934760386116565,0.033746284138642474,-0.019733198384652824,-0.011785313431119448,-0.004126081797924183,0.025189425719350407,0.010675725784464171,0.03046442577707355,-0.009790800975037981,-0.010760993659413319,0.030447885603832433,-0.05065532461880517,-0.013678004537482401,-0.00045726876436989256,-0.0012313811434721284,-0.16557023593183992,-0.08563724347462591,-0.021520850130781578,0.26507053083663856,-0.11080986186222701,-0.06256784245963287,0.10621823129793856
agecat_6,0.4147625653594941,0.725136040130555,0.20700823027077958,-0.07234707398176024,0.3376968189529587,-0.029448338169924794,-0.06089902144129482,0.00036616178318357517,-0.016062678451986893,0.026750203040344766,0.5248017688541518,0.02866414113240772,-0.048843264256445675,-0.0923221291371323,0.14292967820775926,0.07433057752158825,0.37372344159993404,-0.021452175198315843,-0.23636816597887414,-0.06509054147827552,0.010350126842465989,-0.008823616713598685,-0.017721381427293327,-0.004067260901059724,-0.008215926987879478,0.0016016770933261078,-0.028558852023883908,-0.04127237583357794,-0.00765650812708851,-0.2430201305231879,-0.2964036162567027,-0.29206902027546267,1.0,-0.18048343515737203,-0.041700749872901746,0.08041660236579831,0.40955227303546743,0.642979657553183,-0.14730287825331026,-0.04859170339900822,-0.03023945998169784,0.020118079181773045,-0.01743830237982524,-0.06711066791235451,0.04891930222339579,-0.047569030209263445,0.012177498123720711,0.2295080131930216,-0.19507888842331697,-0.0004929016553284281,-0.0022962984279893644,0.02609165660359688,0.028969595096236856,0.03570649551363209,0.0010094582107696211,0.008368347312072949,-0.009096091737078574,-0.028779353680865243,-0.023107743776306398,0.017904306298599165,-0.0367635363444418,0.01910072248336671,-0.0025424036732857986,-0.00017309168955169846,-0.012415450213703428,-0.002691236196891431,0.006119345698652824,0.01425705006041456,0.01905861110960025,-0.011093446328125138,0.010324063154256758,-8.766319419726922e-05,-0.0016818968584920073,-0.0046487595103144016,-0.19763671079308048,-0.15063169522205777,-0.09631406450896791,0.39091451485653245,-0.14643032219796515,-0.08838020427974692,-0.0933610420963354
empcat_2,-0.17054505794242883,-0.16920533973102045,-0.13072139271136451,-0.01927229615566683,-0.17460584394240045,-0.007831722651935215,-0.10808080471746809,0.017424507578682347,-0.08740753234808417,0.002531109060330322,-0.3642228473951666,-0.013037072389474266,-0.12156032877303508,0.02777953721666867,-0.09591173157356302,-0.048370115984913455,-0.17215482919488734,0.019663030675504487,0.06706692787781404,0.03828426311301743,0.016728644400317443,-0.012594709101496395,0.014344644069422097,0.008893311396667105,-0.010794356255432097,0.008492442462578648,0.008433823645975818,0.030338915930283167,0.009186757664591151,0.19091780910861736,0.16726614208965396,-0.07843622867382916,-0.18048343515737203,1.0,-0.27232451518180256,-0.21843804913952666,-0.30118442096330683,-0.16089789232225296,0.1648223872197568,-0.0012654680761526884,-0.09159542049600179,-0.10369892508211877,0.0314540238656585,-0.016510685942676347,0.00883477953961403,0.008036795710296826,-0.007395405334691752,-0.01486468367771681,0.00844424458902663,-0.039455589705150756,0.03605252004754066,0.000946759590756806,-0.009235246098768168,-0.019605664332610247,0.021210753964722703,0.00814979507392954,-0.005442490123772092,0.02482375282397301,0.007345535424593528,-0.005764819323162125,0.003813569902473251,0.021352308769639936,0.0006627758444593582,0.0019913676469337865,0.0003098915820431965,-0.012514955112508462,-0.030053790930810953,-0.026444665789623345,-0.023380336575221095,0.032739410610407055,0.0054123011281064495,0.04047902372475683,-0.012650865625402652,-0.027512211076457883,0.050362311487017065,0.12506149264251792,0.11609184572194026,-0.1810339951819691,0.03316028353217843,0.0342505896116201,-0.011835700399009007
empcat_3,0.00902891621438919,0.06461522113432754,-0.002240620467443405,0.004096944606222619,-0.015043710901457865,-0.0044942165434992375,-0.017478615345415262,0.001232282012422484,-0.0011760188274924593,-0.006883162926388805,-0.09671906269175355,0.0157072625579603,-0.020825188651297823,-0.009155652457677627,0.01859793747448669,0.025703911699154435,-0.05330430648312526,-0.022201984238019043,-0.04386920865533288,-0.01789738729423653,0.005537858989073742,-0.02803701210978782,0.008952004222909928,-0.013565747172607483,0.010082165951984724,-0.013917355062183563,0.005486494950245017,-0.017294451705480916,-0.0025155604083524257,-0.028921883016443824,0.15362162122065814,0.05299230254687101,-0.041700749872901746,-0.27232451518180256,1.0,-0.19257343802330795,-0.265522053746775,-0.07403044148248243,0.10876310344274247,0.044116865727108635,0.009271531311376284,-0.06338265235438911,-0.00692344741930218,0.0037180899026739074,-0.004043030144481115,-0.008533421862827718,0.029538485234874883,-0.016143700085104244,-0.00010904507825372941,-0.004839638267536319,-0.007150578528181677,-0.023808405755294602,-0.006685298916210942,0.018339369715255797,-0.022240400758781618,-0.0190688845283402,0.010381754427226466,0.0027464725171089197,-0.013204541933437225,0.009931245898917897,-0.006800184656316221,0.009789269448978509,-0.01583502075650114,0.006904356469039546,-0.009098615486163607,0.015946800959472665,0.016936920636860423,0.008868794543701245,0.024509823117837126,-0.007076995755164947,-0.01758857817208752,-0.009676178070660606,0.019421067276951164,-0.0010912564886258384,-0.0917329674449817,0.03505867061659291,0.0902462612673667,0.02418396996460674,0.00802832141780156,-0.017467996133961664,-0.0013377202791643881
empcat_4,0.15394633173717442,0.21384648998354194,0.06389101136923336,0.038051291147517576,0.090494651522221,0.015686847484411796,0.11427234565804144,-0.017016295064485387,0.08502812775444488,0.01211034180588921,0.12785219895599195,0.05414222650983088,0.10373142169157709,-0.026160406710648863,0.04855583623600921,0.04375043641701405,0.06943433415436802,-0.024355383998903305,-0.0862734952458097,-0.01478294486320911,-0.02079327749260974,0.03344671672193548,-0.0360854739207486,-0.006416717356492361,0.0054524251709928175,-0.00969088012193687,-0.0057158195571226315,-0.007156934025981795,-0.0034173403781818405,-0.16792797410377208,0.059463379464097375,0.1282605898092303,0.08041660236579831,-0.21843804913952666,-0.19257343802330795,1.0,-0.21298163107070125,0.016985918018921894,-0.08012062807561526,0.12221868513921048,0.09613046865745825,0.025638957836111777,-0.013233137543178073,0.003403381390828463,-0.014133199574033427,0.00630370846489544,-0.019913276679017447,-0.02229572475610443,0.02333425292402685,-7.075483539089086e-07,0.004138206187952264,-0.00997842406131513,0.011292090559155607,-0.012285144302067475,-0.0010051642900085439,0.0007095450361305609,-0.008333572834287472,-0.007810025635603884,0.005455538270666488,-0.011840915651694175,0.004717597518534508,-0.011308632594489979,0.008380975526386038,-0.0010806761011421158,-0.02835023315451844,0.028568530698834638,0.01578408835745017,-0.007941312101490756,0.019863127279245035,0.00817979334319649,-0.019459146560654325,0.01761778873577887,-0.034107889410390294,0.03438591826995734,-0.10858069399999908,-0.07182188936904423,-0.00655417848022939,0.1853105557971817,-0.07154909406983168,-0.029851149349070034,0.04304607998137534
empcat_5,0.4683306591791672,0.5234618925854536,0.2702304456003528,0.07077299541975082,0.4081300584566488,0.0026406375940058527,0.2548358310049922,0.003361341850562024,0.18491229902476147,0.021793201397905918,0.8436340556311405,0.031261985331424436,0.3032821897922084,-0.11516101448561311,0.2074623038020677,0.08706109827896098,0.4396605704218185,0.01222860679256979,-0.16743796414685935,-0.042603029600854186,-0.012993144085466219,0.013495464705270572,-0.012434216183789223,0.016393081266778794,0.007160160214418529,-0.01596952623816331,-0.0386904925729485,-0.005682784114469992,-0.011063743462642654,-0.2526891297102799,-0.19487022084330588,0.18778449660451751,0.40955227303546743,-0.30118442096330683,-0.265522053746775,-0.21298163107070125,1.0,0.41926076364668086,-0.24072145245986243,-0.01974377943574421,0.15538596296025295,0.274039463511709,0.004752439139164944,0.019184511157890032,-0.012801416279990487,-0.030365962748319954,-0.00011624153609791967,0.05814940655436592,-0.04228444126236061,0.0017739679286633131,0.0038137260598051417,0.01751469533586955,0.010202485294361923,0.00982937257310892,-0.003114500186453477,0.010285687222730416,0.0013066418611597755,-0.01900615766715986,-0.004569140896464836,0.022922822478498164,0.004433319372009738,-0.030967401794939522,-0.012128428604542735,-0.01644481250073353,0.029030872235958495,0.018668307061336667,0.04582215436618212,0.005441389547433824,-0.00044717230104526827,-0.0011717190529851981,-0.013001122716301288,-0.017360751255917434,0.006230356920306755,0.0032771212858280032,-0.21545277009911518,-0.17301305805995207,-0.11950537262234852,0.439388031941405,-0.13199561131751603,-0.11388098747167281,0.05471040033823214
retire_1,0.34675306706304865,0.5675186183634663,0.17424498070899375,-0.1581561663817635,0.28776924596831144,-0.037457194904948504,-0.24181104468762782,0.015580993024522313,-0.158139161960587,0.024039067541956317,0.5011823909996095,0.01602059617920227,-0.2604842405713485,-0.08143631429373364,0.07167864015720776,0.034117837133180735,0.30869172209628104,-0.04284887170144493,-0.1786458885133657,-0.06577940581349055,0.004431749857463437,-0.00428440944139313,-0.016540443570172748,-0.024543579881573244,0.02537217258866646,-0.020299588399435266,-0.05160843739835456,-0.02163368845469615,-0.021039891951677023,-0.19403712726606817,-0.23666066710566672,-0.0837991776252625,0.642979657553183,-0.16089789232225296,-0.07403044148248243,0.016985918018921894,0.41926076364668086,1.0,-0.15186934960790813,-0.12649923045170455,-0.11558595697122803,-0.10731476614612924,-0.001566030341360231,-0.09416155391706563,0.09575643530078852,-0.04300286108010625,0.05069245793229988,0.3247932105576844,-0.26469964547274766,0.020869390968606488,-0.014848291079650465,0.026181195560174876,0.01306104152464121,0.024171400064091877,-0.006095173701083458,0.0030524613869833983,-0.006781071479997869,-0.007623976267410459,-0.021504078356663542,0.030830081259994663,-0.024278226663314244,0.0222717091216394,0.029555984231370507,0.0002478694096046859,-0.01738117877230358,-0.03377525302897865,-0.00734478595743698,0.03902159357653341,0.024926119304514972,-0.05516528333072239,0.022084919261497766,-0.014582380444196666,0.012304408766157815,-0.018150847964444824,-0.1593634635504638,-0.11670784763584978,-0.07572829710016056,0.31066226075067205,-0.11518867639872232,-0.06657784666338973,-0.19125566259346652
inccat_2,-0.13405065123449228,-0.16106428411343449,-0.09853557558717611,-0.09648446912041037,-0.1374553455387003,-0.00041684494723237943,-0.26648912459710883,-0.01324515775235582,-0.1751788188538959,0.015736660292409724,-0.23216117640863754,-0.061606467588073185,-0.29333806085841646,-0.0024968995961342395,-0.07535433881875346,-0.059045502401622874,-0.1307910994132904,0.0019011699789220913,0.039197906299592904,0.04056818103539657,0.00041447200560875954,-0.005702139519522956,-0.006524955740579935,0.009178622956117473,-0.030364816528489998,-0.011872144266053791,0.0331746921800132,0.029708463186000737,0.02170082578260856,0.1654750062091704,0.11427332626711716,-0.079638527884723,-0.14730287825331026,0.1648223872197568,0.10876310344274247,-0.08012062807561526,-0.24072145245986243,-0.15186934960790813,1.0,-0.3363393586732059,-0.28953936597961305,-0.21603707139123363,-0.0007670484136284549,-0.0322737214742589,0.0348443717789203,0.0032361315784315055,-0.01884577190649565,-0.0320338892544584,0.01691491741666585,0.0050637562063033745,-0.013786249674161135,-0.016631078044769567,-0.02303762555499258,0.026013869193769346,-0.007941427308183717,-0.025946014504857506,0.011381789960904684,-0.002916511309720895,0.011907648328808852,-0.024172551885204716,0.004318532339321661,-0.00492991777114028,-0.00720169442632187,0.020285160697883515,-0.0032040311075346144,0.0033686346803237497,-0.031765392460441695,0.012358356233877241,0.041693304656132385,-0.03293817522751393,-0.002314450242079614,-0.002909647469026495,0.015598068960969864,0.003989991418956033,0.08177169606483886,0.09539515457144278,0.0549465927015015,-0.14109345117109204,0.05898971570994634,-0.015249722728707381,-0.06823520224924497
inccat_3,0.03728875066781324,0.0642033445897632,0.025003300665749125,0.08528478101315996,0.031074799490003,0.00740371769232224,0.08680039841122297,0.00042691635966337396,0.05321708137461285,-0.006418505328617847,0.02476827038118825,0.03542271768479819,0.06915502554042838,0.017555490451192576,0.010559857180858502,0.013658441358014427,-0.0116877785041562,0.004828454400752298,-0.0125545022248761,-0.025804005504901025,0.0013928133249649253,-0.01644363276429258,0.0296948324138281,-0.009711474725359446,0.0028213035624897924,0.028896265570852217,-0.026705848946790033,-0.02075940217841822,-0.0016274935478229299,-0.04869087055068135,0.11451642001010728,0.08844812203554928,-0.04859170339900822,-0.0012654680761526884,0.044116865727108635,0.12221868513921048,-0.01974377943574421,-0.12649923045170455,-0.3363393586732059,1.0,-0.17357779709485371,-0.12951343875484728,0.018331448948572138,0.020797674067942053,-0.03560217683161062,0.010677314611475771,-0.006468968979172182,-0.11403465504021598,0.0921763741575921,0.002407972675427258,-0.005219711816656099,-0.023613865466230247,0.005676303396260691,-0.0346432723665131,0.007468673288425532,0.020726342615548288,-0.002018034492423496,0.006389085179884103,-0.001479647383540179,0.004122379157741402,-0.003073474203558158,-0.007356247332530023,-0.015157484803099837,0.013723620273242206,-0.003975991180038753,0.01650308955637231,-0.005889823707545834,-0.026281920592036764,0.0008020246541918253,0.02592728317218598,-0.0192366259151715,0.019526744192805416,-0.015945190960118774,-0.0029930762082069633,-0.06010684109980976,-0.018196067684003062,0.03180662668867865,0.06916675482045465,-0.013919719007882365,0.018559383625454243,0.109111018717783
inccat_4,0.12993117354351283,0.11544761597043807,0.09357433118874676,0.1803370013814755,0.10262237984799233,0.03212099099573984,0.3517234004921661,-0.005317798332923927,0.2078482156384346,0.017620915902855826,0.16960101756147297,0.08266071720225056,0.3344025215379875,0.011596973799141638,0.07173446127578678,0.08473837481844718,0.09748243580097436,0.03810539335356272,-0.056890332109896156,0.008422954969679755,-0.02137508242139989,0.036547928835341054,-0.0008736554308911524,0.021330084635258883,-0.004733960157640778,-0.012207329443303178,0.016711551822484936,0.002498244039272714,0.0031638915070847404,-0.11037968005582821,0.08045946587809592,0.1529030154486585,-0.03023945998169784,-0.09159542049600179,0.009271531311376284,0.09613046865745825,0.15538596296025295,-0.11558595697122803,-0.28953936597961305,-0.17357779709485371,1.0,-0.11149227105279474,-0.002535415150782814,0.06620489552618043,-0.04790242484213152,0.025616574799719984,0.002971965198555738,-0.132875146849609,0.11736710402392149,-0.04692602440891652,0.052578904777945204,-0.014942425684774429,0.004164489964615635,-0.011698522397028743,-0.003145424498056147,-0.02368752307213258,-0.007233448981001653,-9.251143441810465e-05,-0.002107861926058141,0.010738580109103342,0.025030748958996856,-0.008985390302958064,-0.0011778931604622777,-0.009110083912620711,0.010728985640536108,0.010181761680222973,0.022046971164579755,-0.0427608372172368,-0.0626612118820108,0.07951959593788814,-0.05182863949320809,-0.01146810459649776,0.01862990335180321,-0.020272594767441525,-0.11115422984698116,-0.04171270012178578,0.023702882691140233,0.1362741635260272,-0.048759406905047216,0.02547147703142748,0.18142079937149508
inccat_5,0.17522880999781495,0.15852587161241974,0.121341954918026,0.23429827509391776,0.14917870109330206,0.03069096736386656,0.651687440737068,-0.017397617900610507,0.48505598422721824,-0.005490574299985052,0.2895198935734183,0.11327644811802408,0.7880556434831143,0.058232080334631446,0.17087691602691207,0.1104480179242504,0.16194316773370787,0.007641153262337318,-0.05052388253487364,-0.01684067390628642,-0.01207043847648108,0.016823913529267303,-0.0060665567318311416,0.005812614618350771,0.02124679952565687,-0.00907839686871169,-0.015581062145236432,-0.005469148848784774,-0.014094727533457644,-0.10115444139308499,-0.04518130174586374,0.20117201848944502,0.020118079181773045,-0.10369892508211877,-0.06338265235438911,0.025638957836111777,0.274039463511709,-0.10731476614612924,-0.21603707139123363,-0.12951343875484728,-0.11149227105279474,1.0,0.000906846132483283,0.10301773570226118,-0.10054161115758377,-0.017259480733024,-0.0396173488131524,-0.11758586871822062,0.11061499685706846,-0.02056737297957443,0.031466549428185504,0.016305632189224383,0.007472024333498132,-0.026545760092207604,-0.006916222427105921,0.021077222738668792,-0.0021469210761658093,-0.013852762869056524,-0.00979699243160884,0.005449545504319952,0.026166247805478986,-0.029215991938055588,-0.010238771502265955,-0.030137252698433228,0.022390213523403226,0.040640185721033166,0.03694526800286556,-0.07251190242862281,-0.03545517215970291,0.09789315254653552,-0.05140116228482546,-0.01270853579097625,-0.009587723956728722,0.019431553077245162,-0.09821646328839193,-0.06509707555319222,-0.020202277503480352,0.16770954178736244,-0.05261511422535274,0.03331728427930221,0.20567061611775989
marital_1,0.1698670239755257,0.00303097168613744,0.09479908525386802,0.014211766690424192,0.12820873985057726,-0.006594420468004176,0.006829805520746802,0.014027081925636717,-0.014971828572012338,-0.03837624917968031,-0.006639273957588723,0.05924732598495053,0.007572886506352515,-0.02105984713713836,0.09138984072577781,0.06195649412657645,0.14691645965594835,0.056497902241694486,0.6356676664361445,0.029922253532543512,-0.02586788112488014,0.0033582649888106203,0.012295904728269084,0.045417134081075894,-0.010080651298730516,-0.0026400934175075112,0.00793345033395032,0.027859420655475062,0.0038882706176081193,0.0033250714381406446,0.009497668199025531,0.019863038690740308,-0.01743830237982524,0.0314540238656585,-0.00692344741930218,-0.013233137543178073,0.004752439139164944,-0.001566030341360231,-0.0007670484136284549,0.018331448948572138,-0.002535415150782814,0.000906846132483283,1.0,0.1304204151674373,-0.10940162786469179,0.04774378654070425,0.031225077646652173,-0.009482672951476328,0.006704733459790252,-0.0090137396933524,0.007959165780852128,0.008006381115787208,0.0005793411027746833,-0.009530170184189283,-0.0017146727926474477,-0.000552070651703654,-0.010998049631895124,0.022521534609299617,0.005647123926030486,0.0012304741552304724,0.010050277257441616,0.011921489347170003,-0.02301934595450492,-0.00015696707857011023,0.007505710701538357,0.0012738684476946436,0.005242852315583445,-0.009075921268484182,-0.034905835328820016,0.025834742063565428,-0.02537471558186644,0.014894065187122442,-0.003332489777400748,-0.013878544445227787,-0.09362531092347105,-0.009748662138444657,-0.019983181485980845,0.11393157927387919,-0.015942176921749568,-0.026872523111204426,0.01704724054825209
homeown_1,0.08362916701283399,-0.018264093420188574,0.047981046786572286,0.07221037609019393,0.05938205171887078,0.005209243498994633,0.1292037424273718,0.018563937616676067,0.0877094356477504,-0.0013238568466138988,0.020260715225671914,0.051427493010844504,0.14387269583717097,0.022765223207049302,0.04929454801365724,0.04918423095346462,0.07229308456967694,0.04561954931952444,0.12036806325744133,0.024132851331609244,-0.026402269835314473,0.029486967239099392,0.016580919440614048,0.019888740696991793,-0.008975342228938725,0.009622025825167739,-0.003920231671859588,0.024125170402339205,0.006350971910098897,0.010561221500480035,0.02759108099893508,0.04916563351447887,-0.06711066791235451,-0.016510685942676347,0.0037180899026739074,0.003403381390828463,0.019184511157890032,-0.09416155391706563,-0.0322737214742589,0.020797674067942053,0.06620489552618043,0.10301773570226118,0.1304204151674373,1.0,-0.7243628821077716,0.2514801316552343,0.13937104880834333,-0.05544022373407406,0.03871426993168982,-0.03150346877710459,0.024849759114624923,0.006326858733742728,-0.02413654614558799,0.01020419657556679,0.008450451738765269,0.001319693540914976,-0.00888476413836753,0.0137664747860087,0.01327009535506252,0.006423272281747148,-0.007533290743595856,-0.009080011667400394,0.005011871817737754,-0.006176193144264822,0.005154748048273501,0.014653873727139223,-0.00046379570722638106,-0.033608978667281006,-0.027656629463480055,0.05307772602824166,-0.03290539676502166,0.008309001317879912,0.008203313377486096,-0.022222475460378838,-0.04887995242957208,-0.02585034938729079,-0.010711973648034823,0.07535298245281544,0.00998933052856486,0.016171697318635554,0.07178360129910796
